"","X","ID","Vol","project","fazenda","oldID","mnat","foundrot","age","spacing","rotstartdate","maxVI","nobs","sumVI","meanVI","meanadj","maxadj","peakdate","adjpeakdate","peakage","adjpeakage","maxdate","startdate","rotlen","postdiff","postslope","meannat","prediff","prepeaksum","postpeaksum","prepeakmean","postpeakmean","sumage2","meanage2","postnorm","sumadj","sumxadj","preasum","postasum","preamean","postamean","sumaage2","sumxage2","sumxVIage2","meanaage2","postanorm","prexsum","prexmean","meanxage2","prean","prexn","rotan","rotxn","rotlensq","rotlenrt","rotlenln","medVI","medadj","preadiff","prepeakmed","postpeakmed","preamed","postamed","prexmed","medaage2","medage2","mednat","oldproj","MAP","MAT","elev","precip","precip_drymo","precip_wetmo","slope","north"
"206",621,1817344817,278.28,"Gama 01","GAMA","GAMA-1-T025-23.6",1354.40312399458,1,84,"3.80 X 2.40","2002-03-03",2861.465057,23,47261.7068134,2054.85681797391,737.153711650768,1679.58473105822,"2004-06-20","2004-06-20",27.6164383561644,27.6164383561644,"2009-07-20","2002-03-03",88.6356164383562,849.156732833333,13.9162269883336,1317.70310632314,2123.9186816,9194.8592564,35205.3825,1532.47654273333,2200.33640625,6618.8061704,1323.76123408,0.768954490940687,16954.5353679677,17768.8722998138,1880.7436661746,13463.083784089,313.457277695766,841.442736505562,590.42041451433,1404.75734636044,4918.486372,118.084082902866,0.500982606560976,2695.08059802071,673.770149505178,468.252448786815,6,4,23,21,7856.27250140739,9.41464903426337,4.48453376823771,2008.330075,602.242507598182,2372.21708143891,1536.611632,2088.013534,429.582853723252,665.470988154868,506.839498917465,391.078348525514,1460.860737,1285.72983433973,"Gama 01",1270.01083,215.0974729,864.5985401,1192.587753,2.534296029,283.0397112,1.675182482,-0.134125056500411
"207",620,1817344807,201.82,"Gama 01","GAMA","GAMA-1-T022-18.6",1364.04537900198,1,72,"3.80 X 2.40","2002-04-04",3121.355051,20,45318.7066141,2265.935330705,937.06107931445,1672.83411613716,"2005-04-20","2005-04-20",36.558904109589,36.558904109589,"2008-08-10","2002-04-04",76.2739726027397,787.143035666667,19.819757727534,1328.87425139055,2136.9668311,13729.9886481,28579.186393,1716.2485810125,2598.10785390909,6099.0753061,1219.81506122,0.832365370635015,18741.221586289,19779.2030052308,4027.62810652715,13220.5375057536,503.453513315894,1201.8670459776,-140.330705138839,897.650713802929,4470.844582,-28.0661410277678,0.718461582283427,5065.60952546892,844.26825424482,299.216904600976,8,6,20,18,5817.71889660349,8.73349715765338,4.33433176086586,2481.774804,1120.66875685269,2209.69648463824,1569.2275745,2564.350933,335.841878138708,1175.66026355824,850.039870531271,225.966957525514,1332.389433,1388.30001218277,"Gama 01",1275,214,884.7077626,1192.587753,3,284.7798165,1.433789954,-0.999964318284946
"208",619,1817244814,213.58,"Gama 01","GAMA","GAMA-1-T024-15.3",1354.80499943815,1,84,"3.80 X 2.55","2002-02-23",2951.57698,23,49495.7409803,2151.98873827391,858.184971890434,1655.28194670409,"2004-05-19","2004-06-20",26.827397260274,27.8794520547945,"2009-07-20","2002-02-23",88.8986301369863,703.8757355,11.339805943569,1293.80376638348,1891.1191923,6699.0095193,40026.030432,1339.80190386,2354.47237835294,6699.0095193,1339.80190386,0.797699803971551,19738.25435348,20725.2939972261,461.349085470421,17891.5212446344,92.2698170940841,1052.44242615497,461.349085470421,1448.38872921654,5068.524831,92.2698170940841,0.635808557116529,1448.38872921654,482.796243072179,482.796243072179,5,3,23,21,7902.96644023269,9.42860700936179,4.48749673336836,2200.962615,868.583403155106,2227.07812027756,1484.213606,2224.405761,452.653870525514,950.503419756631,487.7230846867,452.653870525514,1484.213606,1316.75240660318,"Gama 01",1274.385475,214.122905,869.0994475,1192.587753,2.938547486,283.877095,1.806629834,0.578935278551625
"209",618,1817145065,149.71,"Cabana 06","CSBA","CSBA-6-T001-31.9",1263.63883651567,2,71,"3.25 X 2.58","2008-03-11",3100.943018,20,49938.3324926,2496.91662463,1144.61658052257,1939.79456711028,"2011-06-24","2011-06-24",39.4520547945205,39.4520547945205,"2014-05-31","2008-03-11",74.6958904109589,200.350075666667,5.68468420540527,1352.30004410743,2126.4249634,20504.9944056,26438.716086,2050.49944056,2937.63512066667,12354.4764206,1764.92520294286,0.947336053456841,22892.3316104515,23833.8492789269,7136.79876074948,13950.9554442229,713.679876074948,1550.10616046922,2912.02058393606,3853.53825241144,9132.67133,416.002940562294,0.799108414237091,8078.31642922486,1154.04520417498,963.38456310286,10,7,20,17,5579.47604428598,8.64267842806609,4.31342507604655,2751.567689,1344.59262714252,2360.88344839945,2310.5271675,2979.276798,946.23300276731,1575.23242327128,1154.42649863757,806.645748239248,2141.090903,1332.15351429586,"CABANA 06",1276.242021,220,815.8297872,1223.720673,3,267.7473404,1.723404255,-0.939660865020149
"210",617,1816944803,180.9,"Gama 01","GAMA","GAMA-1-T021-28.6",1345.44903409064,1,72,"3.80 X 2.40","2002-02-23",3098.101348,20,46376.3289878,2318.81644939,1047.13170480576,1928.22516209914,"2004-06-20","2004-06-20",27.8794520547945,27.8794520547945,"2008-08-18","2002-02-23",77.8520547945205,831.678454666667,16.6426883746345,1271.68474458424,2130.414911,9649.3902178,33697.575968,1608.23170296667,2592.12122830769,6909.1582938,1381.83165876,0.836680578568243,20942.6340961151,21932.7738673612,2026.28424708933,17137.7441863217,337.714041181555,1318.28801433244,571.782157429059,1561.92192867517,5281.773733,114.356431485812,0.683679499803487,3016.42401833544,754.106004583861,520.640642891725,6,4,20,18,6060.94243572903,8.82338114299278,4.3548102922094,2481.8771695,1119.06649279605,2331.03578197756,1684.5802805,2662.754187,419.529133494238,1252.42212383937,655.776681803845,250.368565067485,1581.46308,1238.4477814691,"Gama 01",1274.657738,214,885.505988,1194.636587,2.901785714,285,1.356287425,-0.993357140678942
"211",616,1816844811,233.695,"Gama 01","GAMA","GAMA-1-T019-35.4",1362.93356998486,1,84,"3.80 X 2.40","2002-03-03",2960.634858,23,49663.8726789,2159.29881212609,850.711679653639,1790.75867209914,"2004-06-20","2004-06-20",27.6164383561644,27.6164383561644,"2009-08-29","2002-03-03",89.9506849315069,947.651162,15.2027370837729,1308.58713247245,1998.7807877,6318.4220239,40447.671497,1263.68440478,2379.27479394118,6318.4220239,1263.68440478,0.803636688770344,19566.3686320337,20662.1391870412,-10.5427612949223,17929.8893746245,-2.10855225898447,1054.69937497791,-10.5427612949223,1085.22779371255,4748.990718,-2.10855225898447,0.588967900259607,1085.22779371255,361.742597904182,361.742597904182,5,3,23,21,8091.12571964721,9.48423349203861,4.49926157494795,2206.943276,819.996305155106,2247.07918753891,1411.022216,2326.361594,285.359397525514,1003.10652258062,344.25132791394,285.359397525514,1411.022216,1250.75713929591,"Gama 01",1273.954436,214.2613909,873.8289157,1192.587753,2.738609113,284.0239808,2.074698795,0.0903812796176682
"212",615,1816644806,205.545,"Gama 01","GAMA","GAMA-1-T018-38.1",1342.76944896804,1,72,"3.80 X 2.40","2002-02-23",3152.019724,20,46242.9420595,2312.147102975,1079.1482851354,1982.14353809914,"2004-07-30","2004-07-30",29.1945205479452,29.1945205479452,"2008-08-18","2002-02-23",77.8520547945205,973.984037,20.0171268865428,1232.9988178396,2190.0616751,9595.8376355,33600.232929,1599.30627258333,2584.63330223077,6650.5140065,1330.1028013,0.819992743874965,21582.965702708,22580.5531989933,2636.1011768241,17104.0535628639,439.350196137349,1315.69642791261,872.835329236372,1870.42282552163,5119.716602,174.567065847274,0.66377454640563,3633.68867310935,908.422168277338,623.474275173877,6,4,20,18,6060.94243572903,8.82338114299278,4.3548102922094,2470.5360535,1174.04534631105,2437.37915339352,1617.867211,2648.029866,588.095077917465,1257.34292408525,688.57263180032,493.27756192099,1486.05094,1196.90502114663,"Gama 01",1274.757848,214.0605381,887.2516854,1192.587753,2.289237668,284.896861,0.66741573,-0.584830424726517
"213",614,1816544798,198.95,"Gama 01","GAMA","GAMA-1-T020-23.1",1354.38035912057,1,84,"3.80 X 2.40","2002-04-04",3473.424371,24,61171.7236975,2548.82182072917,1224.60158831708,2149.26134718783,"2005-05-14","2004-06-12",37.3479452054795,26.3013698630137,"2009-07-20","2002-04-04",87.5835616438356,742.205714,14.7744920162522,1324.22023241209,2576.3190009,20120.1613435,37578.137983,2012.01613435,2890.62599869231,7602.6213805,1267.10356341667,0.832212160088027,29390.4381196099,30946.9439099955,7217.8520746675,20147.6826088052,721.78520746675,1549.82173913886,-248.38994658273,1308.11584380293,4881.309712,-41.3983244304551,0.721095059549974,8774.35786505316,1253.47969500759,436.038614600976,10,7,24,21,7670.88027021955,9.35860895880556,4.47259332786579,2840.9476225,1513.65138035192,2696.94769366106,1729.3381455,2864.088769,480.677066138708,1517.6389785567,1637.81550197518,-12.0680771587791,1250.588172,1257.01505508537,"Gama 01",1269.149813,214.7715356,884.8097015,1218.232739,2.007490637,285,1.720149254,0.150514028363058
"214",613,1816344799,189.8,"Gama 01","GAMA","GAMA-1-T017-28.5",1333.96260637003,1,72,"3.80 X 2.40","2002-04-04",3455.033693,20,51500.0862583,2575.004312915,1286.32219251186,2285.15750709914,"2005-07-25","2005-07-25",39.7150684931507,39.7150684931507,"2008-07-17","2002-04-04",75.4849315068493,496.5404975,13.8815319843367,1288.68212040314,2648.4732915,18279.7648833,29765.287682,2031.08498703333,2976.5287682,5983.8635233,1196.77270466,0.861504990307485,25726.4438502373,26965.2109277103,6872.3693880687,16568.9169550694,763.5965986743,1656.89169550694,-342.039072256514,896.728005216536,4516.864107,-68.4078144513029,0.725066736257608,8111.13646554175,1158.73378079168,298.909335072179,9,7,20,18,5697.97488459373,8.68820646087841,4.32393305364497,2958.4784195,1629.10637288513,3067.80235812912,1678.169866,3001.844228,488.4203556867,1673.33030530823,1590.09212297518,73.2381075255139,1311.271374,1238.4477814691,"Gama 01",1270.625,214.625,879.1731343,1211.238652,2,285,2.644776119,-0.132462954272508
"215",612,1816244810,151.745,"Gama 01","GAMA","GAMA-1-T016-34.5",1353.52650964245,1,72,"3.80 X 2.40","2002-07-09",2858.777314,19,43787.9068895,2304.62667839474,1040.09538913938,1670.33982507748,"2004-06-20","2004-06-20",23.4082191780822,23.4082191780822,"2008-08-26","2002-07-09",73.6438356164384,360.2905385,7.17201388266253,1264.53128925535,2005.1195605,7737.6792845,33316.594843,1547.5358569,2562.81498792308,10471.3120465,1745.21867441667,0.896472409855942,19761.8123936483,20149.8604333914,1662.607169435,16616.3296015092,332.521433886999,1278.17920011609,3145.48279213909,3533.53083188216,9742.798845,524.247132023181,0.765221053181081,2050.65520917807,512.663802294517,706.706166376432,5,4,19,18,5423.41452430099,8.58159866321179,4.29924044105459,2532.404638,1190.64289979508,1870.92366244716,1485.879894,2553.293778,308.857780004323,1281.91255560296,325.965198638708,325.965198638708,1552.428605,1244.20882164067,"Gama 01",1271.287129,214.9282178,876.2098765,1192.587753,2,284.0717822,1.516049383,-0.347562051514683
"216",611,1815944806,91.62,"Gama 01","GAMA","GAMA-1-T013-35.4",1366.43762351365,1,72,"3.80 X 2.40","2002-03-19",2448.340608,20,33460.3123549,1673.015617745,410.980980512075,1166.01847409914,"2005-06-07","2004-06-12",38.6630136986301,26.827397260274,"2008-08-18","2002-03-19",77.0630136986301,1053.783231,27.442271640625,1262.03463723292,1563.0709514,10928.1856319,20083.786115,1366.0232039875,1825.79873772727,4722.6452689,944.52905378,0.745729059004879,8219.61961024151,9883.65227541565,1201.75114102143,5918.14404334048,150.218892627678,538.013094849134,-1509.94392485559,0,0,-301.988784971119,0.461410437999107,2711.69506587702,903.898355292341,NA,8,3,20,13,5938.70808031526,8.77855419181485,4.34462344690241,1781.5337255,429.012267132751,1664.49101967781,1113.104076,1803.515216,-67.5028560612925,485.246873558235,906.873419587723,-283.209265474486,928.7707386,1181.28098435251,"Gama 01",1272.77458,214.4484412,881.2731707,1192.587753,2,284.9832134,1.143902439,0.664817065645387
"217",610,1815744802,106.63,"Gama 01","GAMA","GAMA-1-T012-31.9",1355.81361878355,1,72,"3.80 X 2.40","2002-03-19",2668.441758,20,37079.1787743,1853.958938715,542.711490428785,1397.11962409914,"2005-06-07","2004-07-22",38.6630136986301,28.1424657534247,"2008-06-07","2002-03-19",74.6958904109589,861.940984,23.9209594860097,1311.24744828622,1796.3008642,14157.7983083,20252.938708,1573.08870092222,2025.2938708,4777.7747263,955.55494526,0.758979979506077,10854.2298085757,12348.5986267626,2787.28240688585,6747.12182581024,309.698045209539,674.712182581024,-1494.36881818688,0,0,-298.873763637375,0.482930860709996,4281.65122507273,1070.41280626818,NA,9,4,20,15,5579.47604428598,8.64267842806609,4.31342507604655,2023.614069,637.948688035735,1998.18433143733,1254.626339,2023.614069,-7.60923549567735,654.306796766103,1163.7701923178,-199.558420474486,968.5925965,1312.44899652094,"Gama 01",1271.344086,214.7311828,881.7810026,1195.649369,2,285,1.332453826,-0.765540992058234
"218",609,1815544798,230.26,"Gama 01","GAMA","GAMA-1-T010-12.1",1359.92937342736,1,84,"3.80 X 2.40","2002-06-07",3049.418286,22,51693.6950799,2349.71341272273,1030.00408350572,1860.98079707748,"2004-06-20","2005-07-09",24.4602739726027,37.0849315068493,"2009-07-20","2002-06-07",85.4794520547945,510.842401,8.37183352931933,1319.70932921701,2276.2406001,7467.3585039,41344.923307,1493.47170078,2584.0577066875,7467.3585039,1493.47170078,0.847393654898382,22660.0898371259,23221.0634899985,1590.56501138327,19438.8686960385,318.113002276655,1214.92929350241,1590.56501138327,2151.53866425592,6862.185835,318.113002276655,0.65284354111034,2151.53866425592,537.88466606398,537.88466606398,5,4,22,21,7306.73672358792,9.24550983206413,4.44827602021508,2525.9347205,1115.06418889958,2286.23742806047,1389.5904,2560.3741865,246.783123273093,1160.54250123187,287.952879479896,246.783123273093,1389.5904,1264.91797534886,"Gama 01",1270,215,871.0425532,1222.340378,2,285,3.127659574,-0.0134918523198665
"219",608,1815444812,162.45,"Gama 01","GAMA","GAMA-1-T015-34.6",1352.31535388796,1,84,"3.80 X 2.40","2002-06-07",3247.92987,22,54511.7000847,2477.80454930455,1154.17295521956,1899.3136878796,"2004-04-17","2004-07-22",22.3561643835616,25.5123287671233,"2009-07-20","2002-06-07",85.4794520547945,656.295656,10.3970448975694,1323.63159408499,2412.0688353,4746.6661907,46659.621167,1186.666547675,2744.68359805882,10701.6533947,1783.60889911667,0.84505629983286,25391.8050148302,25864.6074449029,-9.24554535305174,23820.5677699368,-2.31138633826293,1401.20986881981,3135.08188755375,3607.8843176264,10008.309503,522.513647925625,0.737745364423779,463.556884719596,154.518961573199,721.576863525279,4,3,22,21,7306.73672358792,9.24550983206413,4.44827602021508,2622.486471,1260.0268989751,2307.02385826325,1275.789881,2731.494449,125.609742723252,1323.71543331327,203.66170792099,207.999553597041,1428.4436065,1355.63353016266,"Gama 01",1265.525926,215.9234568,861.1865672,1192.502486,2,283.1432099,2.634328358,-0.21041658329851
"220",607,1815444810,315.06,"Gama 01","GAMA","GAMA-1-T014-26.3",1338.72891470794,1,84,"3.80 X 2.40","2002-07-09",3424.601708,21,55918.9329058,2662.80632884762,1406.97625980505,2077.94189744095,"2004-04-17","2004-07-22",21.3041095890411,24.4602739726027,"2009-08-05","2002-07-09",84.9534246575342,555.746891666667,8.73138840643652,1255.83006904257,2575.2631742,5050.6529868,47554.204145,1262.6632467,2972.1377590625,8364.7287608,1672.94575216,0.867878373160731,29546.5014559061,29924.2500973492,684.797969078557,27072.557649581,171.199492269639,1692.03485309881,2473.94380632509,2851.69244776816,7625.916161,494.788761265018,0.814284006296136,1062.54661052163,354.18220350721,712.92311194204,4,3,21,20,7217.08436104335,9.21701820859296,4.442103161108,2933.027836,1563.97471370811,2406.54450063367,1339.3153905,2986.777345,309.543257417465,1673.01910519926,372.45541291394,372.45541291394,1439.226301,1226.13842364229,"Gama 01",1265.809061,215.8737864,860.7313916,1192.398248,2,283.3656958,2.71197411,-0.995852598467155
"221",606,1815144804,172.475,"Gama 01","GAMA","GAMA-1-T008-36.3",1383.57015547893,1,84,"3.80 X 2.40","2002-07-09",3245.989778,22,56563.7618812,2571.08008550909,1217.41611590149,2016.96748118783,"2005-07-09","2005-07-09",36.0328767123288,36.0328767123288,"2009-07-04","2002-07-09",83.9013698630137,268.4080745,5.60719706916781,1353.6639696076,2623.7103748,15847.8866472,37469.885456,1980.9858309,2882.29888123077,7190.8885532,1438.17771064,0.887956857031966,26783.1545498328,27277.4363878759,5767.55625289093,18998.630815754,720.944531611366,1461.43313967339,976.203507006389,1470.48534504946,6568.60915,195.240701401278,0.724569510070993,6261.838090934,894.548298704857,367.621336262365,8,7,22,21,7039.43986489022,9.15976909441574,4.42964194067019,2844.6180665,1407.75364898585,2511.2493192309,2062.162746,2864.960263,640.882709125427,1569.39993331327,1103.88793924653,147.397070273093,1290.204347,1395.41561876853,"Gama 01",1269.729412,215,871.6698113,1192.234066,2,285,2.452830189,0.394176471600753
"222",604,1815044796,276.975,"Gama 01","GAMA","GAMA-1-T009-37.7",1348.41925181776,2,84,"3.80 X 2.40","2002-06-07",3214.559758,22,54076.3637337,2458.01653335,1148.58869250266,2044.68357209914,"2004-06-20","2004-06-20",24.4602739726027,24.4602739726027,"2009-08-05","2002-06-07",86.0054794520548,785.42761,12.7618001090634,1309.42784084734,2525.4980683,8082.9544717,42861.882352,1616.59089434,2678.867647,8082.9544717,1616.59089434,0.833354440007894,25268.9512350584,25829.0687151311,1688.59795493239,21699.5835094219,337.719590986478,1356.22396933887,1688.59795493239,2248.71543500504,7476.92563,337.719590986478,0.663292837994745,2248.71543500504,562.17885875126,562.17885875126,5,4,22,21,7396.94249577782,9.27391392304537,4.4544110087826,2560.840539,1233.7631988836,2440.88725077674,1549.988187,2613.7622465,360.2386766867,1311.28029135229,371.120660845511,360.2386766867,1549.988187,1247.48298046829,"Gama 01",1268.768707,215.4104308,867.1108597,1218.576713,2,285,2.368778281,-0.227451187556343
"223",603,1814945075,154.04,"Cabana 03","CSBA","CSBA-3-T001-44.2",1239.77788886983,2,68,"3.29 X 2.55","2008-05-14",2806.798225,19,41691.0108314,2194.26372796842,833.3137441024,1589.93676609694,"2010-05-04","2011-06-24",23.6712328767123,37.3479452054795,"2014-06-16","2008-05-14",73.1178082191781,159.295373,3.221565333832,1360.94998386602,1955.3541482,8705.3012284,30339.717293,1450.88353806667,2528.30977441667,11351.2935384,1621.61336262857,0.900780737246143,15832.9611379456,16639.6059610281,647.535698825458,13998.3506313131,107.92261647091,1166.52921927609,1834.61050663247,2641.25532971494,9797.954186,262.08721523321,0.733695354526427,1454.18052190793,363.545130476982,528.251065942988,6,4,19,17,5346.2138787765,8.55089517063436,4.29207195157598,2474.893698,1013.41809604336,2145.34023130998,1510.0204785,2531.8753985,184.2769192743,1176.25364521203,270.457902685716,249.40887322706,1616.772006,1325.26507385563,"CABANA 03",1277.552124,219.6640927,805.4758221,1223.841662,3,267.6525097,2.487427466,-0.815084770849644
"224",601,1814845081,205.98,"Cabana 03","CSBA","CSBA-3-T002-20.3",1229.03678637791,3,68,"3.25 X 2.58","2008-07-09",3648.277189,18,53054.5388574,2947.47438096667,1552.68244643564,2198.97913291029,"2011-04-21","2011-04-21",33.4027397260274,33.4027397260274,"2014-05-15","2008-07-09",70.2246575342466,171.128903,4.64747392819941,1394.79193453103,2915.2025606,16448.8043314,33050.969869,2349.8291902,3305.0969869,16448.8043314,2349.8291902,0.905933627210473,27948.2840358414,28490.2748084488,6780.51973040193,19124.135894186,968.645675771705,1912.4135894186,6780.51973040193,7322.51050300927,15809.242235,968.645675771705,0.869682463465477,7322.51050300927,1220.41841716821,1220.41841716821,7,6,18,17,4931.50252580221,8.38001536599108,4.25169949628559,3205.328878,1897.06588197335,2585.61918386089,2352.423789,3366.9375835,865.052725258422,1933.88947371297,1138.03251495935,865.052725258422,2352.423789,1378.48094878588,"CABANA 03",1274.975,220.1708333,799.7848101,1223.863136,3,266.8291667,1.94092827,-0.616995307785283
"225",602,1814845099,129.43,"Cabana 03","CSBA","CSBA-3-T014-24.6",1265.63903102947,1,74,"3.25 X 2.58","2008-02-16",3092.957441,21,48427.4579405,2306.0694257381,946.425511262106,1669.81320350862,"2011-06-16","2011-06-16",39.9780821917808,39.9780821917808,"2014-05-31","2008-02-16",75.4849315068493,-60.419707,-1.70163526658951,1359.64391447599,2206.7671402,17633.5588825,27876.429638,1763.35588825,2787.6429638,10058.3935775,1436.91336821429,0.901287203906276,19874.9357365042,21455.4520967449,4279.35706127558,13925.76547172,427.935706127558,1392.576547172,912.719023319296,2493.23538356002,7709.912857,130.388431902757,0.833971455157927,5859.8734215163,837.124774502329,623.308845890004,10,7,21,18,5697.97488459373,8.68820646087841,4.32393305364497,2573.486144,1301.85712923134,2413.80023408016,1956.595143,2805.5729535,645.443865853745,1401.62268409143,673.43619263757,528.911459214957,1717.928333,1445.48398383229,"CABANA 03",1273.515571,221.2318339,793.9655172,1223.755406,3,265.5709343,3.710344828,-0.990608468056783
"226",599,1814644797,241.29,"Gama 01","GAMA","GAMA-1-T007-40.1",1354.14492270602,2,84,"3.80 X 2.40","2002-06-07",3316.893226,22,56721.736577,2578.2607535,1265.52533683422,2069.1505616759,"2004-06-12","2004-06-12",24.1972602739726,24.1972602739726,"2009-07-20","2002-06-07",85.4794520547945,367.229664,5.99243684549356,1312.73541666578,2561.207281,7617.906329,45959.193936,1523.5812658,2872.449621,7617.906329,1523.5812658,0.866006056053853,27841.5574103527,28424.2747011254,1337.06465619348,24594.8077409282,267.412931238696,1537.17548380801,1337.06465619348,1919.78194696613,7034.477298,267.412931238696,0.742901706757861,1919.78194696613,479.945486741532,479.945486741532,5,4,22,21,7306.73672358792,9.24550983206413,4.44827602021508,2805.592156,1487.74543514423,2492.40230400373,1433.732768,2867.04934,233.98105992099,1539.42685252639,262.453275597041,233.98105992099,1433.732768,1263.41073786296,"Gama 01",1267.272921,215.8656716,864.5127119,1214.301075,2,285,2.631355932,0.165339360135387
"227",597,1814544787,249.5,"Gama 05","GAMA","GAMA-5-T009-36.3",1307.04565358605,3,72,"3.60 X 2.50","2003-12-11",2975.277884,19,41819.3167909,2201.01667320526,876.690296289353,1862.05241736898,"2006-06-26","2008-08-02",30.5095890410959,55.758904109589,"2009-07-28","2003-12-11",67.5945205479452,149.958081333333,4.04363916124901,1324.32637691591,2111.8857056,14303.4478179,24735.565962,1589.27197976667,2748.396218,9503.0178059,1357.57397227143,0.923744377888166,16657.1156294977,19173.3571952405,2199.21685521022,12903.7341869298,244.357428356691,1433.7482429922,332.410573622731,2848.65213936548,6523.832433,47.4872248032472,0.769982751086051,4715.45842095297,943.091684190594,949.550713121827,9,5,19,15,4569.01920810659,8.22158868759227,4.21352692278056,2591.785677,1235.10055431327,2647.81987144347,2020.665316,2747.022977,717.797642816762,1369.30796359818,969.287338187826,-473.461241243758,986.1323508,1279.35878991107,"Gama 05",1266.837647,216,867.4080189,1217.848206,2,286,3.599056604,-0.883372382080614
"228",596,1814245106,230.75,"Cabana 03","CSBA","CSBA-3-T017-30.8",1227.9487594558,2,73,"3.25 X 2.58","2008-08-02",3390.577399,19,49480.098711,2604.21572163158,1237.84945127511,1753.41249616776,"2014-02-08","2011-06-24",66.2794520547945,34.7178082191781,"2014-06-08","2008-08-02",70.2246575342466,808.839771,205.018414177083,1366.36627035647,2742.954125,40486.30492,5603.216392,2530.3940575,2801.608196,13956.045168,1993.72073828571,0.826292358589511,23519.1395742271,23882.528839656,19001.9765507043,2876.67907437915,1187.62353441902,1438.33953718958,4608.23284870768,4971.62211413654,13308.421894,658.318978386812,0.8203087067836,19365.3658161332,1291.02438774221,828.603685689424,16,15,19,18,4931.50252580221,8.38001536599108,4.25169949628559,2736.988336,1506.80986179359,2065.99220890791,2699.9971795,2801.608196,1360.86558646773,1438.33953718958,1506.80986179359,681.579059167706,2127.063043,1437.33870631194,"CABANA 03",1273.814917,221,797.1160221,1221.641647,3,265.6049724,1.837016575,-0.811982229701451
"229",595,1814245100,144.64,"Cabana 03","CSBA","CSBA-3-T013-43.7",1226.2882436907,2,73,"3.25 X 2.58","2008-02-08",3283.018186,20,50041.8750186,2502.09375093,1144.03742923264,1924.91404811028,"2012-03-30","2011-06-24",49.7095890410959,40.5041095890411,"2014-05-31","2008-02-08",75.7479452054795,400.1970995,15.3695224450232,1358.05632169736,2184.690359,23094.4220956,23747.661562,2099.49291778182,2968.45769525,8892.8335566,1482.1389261,0.904185577743248,22880.7485846528,23644.7351416153,8740.49183814412,12394.8727977767,794.590167104011,1549.35909972208,1103.74655190513,1867.73310886762,5933.375545,183.957758650855,0.804897808940153,9504.47839510661,1188.05979938833,622.577702955873,11,8,20,17,5737.75120285232,8.70332954710319,4.32741131802129,2773.231209,1384.94580034251,2236.28668078025,2375.041431,2989.403235,817.755907332999,1565.74057096189,1157.43587999947,203.435012820319,1497.4607595,1352.07759063559,"CABANA 03",1273.402344,221,802.5215686,1222.747887,3,265.5292969,1.31372549,-0.746979568423523
"230",594,1814145084,156.86,"Cabana 03","CSBA","CSBA-3-T006-35.3",1221.42962005175,3,68,"3.25 X 2.58","2008-05-30",3146.057332,20,49271.8642414,2463.59321207,1107.79594014024,1864.30694916776,"2011-04-21","2011-06-16",34.7178082191781,36.558904109589,"2014-05-31","2008-05-30",72.0657534246575,134.122157,3.59115223774942,1355.79727192976,2476.5599123,13792.0649044,32374.659311,1724.00811305,2943.15084645455,11138.8017074,1591.25738677143,0.935504517517339,22155.9188028048,23231.1394469756,3152.49004141732,17394.9718635939,394.061255177165,1581.36107850854,1752.15348106164,2827.37412523243,9925.63726,250.307640151663,0.848229997326604,4227.71068558811,704.618447598019,565.474825046486,8,6,20,18,5193.47281666354,8.48915504774518,4.27757894427342,2791.2586115,1411.53368479297,2341.51359050988,1659.576394,2971.017869,317.144361479555,1641.60611865072,546.215970780394,307.20346663757,1611.209242,1283.2591176468,"CABANA 03",1278.995181,220,810.1452785,1223.898376,3,267.626506,2.460048426,-0.906039708685592
"231",593,1814045111,138.33,"Cabana 03","CSBA","CSBA-3-T018-27.8",1227.53011062411,3,71,"3.25 X 2.58","2008-10-05",3161.277569,17,42209.4659838,2482.90976375294,1089.1957963016,1561.21712899281,"2013-06-13","2011-04-21",56.2849315068493,30.5095890410959,"2014-03-20","2008-10-05",65.4904109589041,32.0372805000002,3.48024029241074,1393.71396745134,2314.8283582,30318.4338338,8879.808303,2332.18721798462,2959.936101,13790.5321728,1970.07602468571,0.93631009501526,18516.3285371272,18883.2980740684,12742.8695519754,4237.89843508336,980.220734767342,1412.63281169445,4139.937964245,4506.90750118623,13094.136684,591.419709177857,0.904827897068864,13109.8390889167,1092.48659074306,751.151250197706,13,12,17,16,4288.99392756615,8.09261459349845,4.18190373435005,2672.17088,1331.50531734002,1809.49195819479,2518.562393,2921.43517,985.68551669696,1345.90473109986,1124.21272593352,700.797416612871,2115.655692,1434.05734912267,"CABANA 03",1276.914373,221.1896024,788.5987654,1221.641647,3,265.6207951,4.922839506,-0.176618172205246
